param delta tt tau
0.054491	20.094028	308.221130	186.683121
0.054491	20.094555	308.224670	186.682678
0.054491	20.095320	308.226929	186.679535
0.054492	20.094955	308.226654	186.680664
0.054492	20.095091	308.226440	186.678833
0.054492	20.095602	308.228729	186.677246
0.054493	20.095690	308.230652	186.677856
0.054493	20.096220	308.234314	186.677521
0.054494	20.096590	308.236633	186.676819
0.054494	20.096506	308.235168	186.675064
0.054494	20.096611	308.236328	186.674805
0.054495	20.097063	308.239960	186.674911
0.054495	20.097050	308.239380	186.673615
0.054495	20.097485	308.242126	186.672943
0.054496	20.097511	308.239807	186.669662
0.054496	20.098040	308.245087	186.670959
0.054496	20.097990	308.245728	186.671112
0.054497	20.098530	308.248505	186.669830
0.054497	20.098722	308.249634	186.669006
0.054497	20.098524	308.247101	186.666870
0.054498	20.098763	308.249512	186.667053
0.054498	20.099094	308.250061	186.664795
0.054498	20.099213	308.251862	186.665100
0.054499	20.099733	308.254944	186.664246
0.054499	20.100388	308.259308	186.663849
0.054500	20.100370	308.259796	186.663666
0.054500	20.100405	308.259918	186.662781
0.054500	20.100843	308.261597	186.661011
0.054501	20.100601	308.260651	186.660736
0.054501	20.100979	308.262573	186.659592
0.054501	20.101624	308.266357	186.658691
0.054502	20.101471	308.265991	186.658447
0.054502	20.102091	308.268341	186.656250
0.054502	20.102209	308.268982	186.655396
0.054503	20.102301	308.271973	186.657043
0.054503	20.102516	308.271881	186.654846
0.054503	20.103172	308.275940	186.654144
0.054504	20.102793	308.274109	186.653824
0.054504	20.103333	308.276855	186.652512
0.054504	20.103579	308.278381	186.651764
0.054505	20.103550	308.278076	186.650833
0.054505	20.103876	308.280182	186.650177
0.054506	20.104004	308.281464	186.649902
0.054506	20.104536	308.284607	186.649033
0.054506	20.104469	308.282837	186.646866
0.054507	20.104813	308.287476	186.648636
0.054507	20.105364	308.288818	186.645874
0.054507	20.105413	308.288605	186.644562
0.054508	20.105507	308.289764	186.644363
0.054508	20.105761	308.291260	186.643524
0.054508	20.106432	308.295410	186.642822
0.054509	20.106358	308.296356	186.643433
0.054509	20.106617	308.297455	186.642166
0.054509	20.106806	308.297058	186.639832
0.054510	20.106995	308.299225	186.640076
0.054510	20.107277	308.300568	186.638916
0.054511	20.107510	308.302399	186.638550
0.054511	20.107763	308.304016	186.637848
0.054511	20.108093	308.304993	186.636017
0.054512	20.108202	308.305634	186.635223
0.054512	20.108469	308.308289	186.635468
0.054512	20.108816	308.310944	186.635223
0.054513	20.108786	308.310303	186.633972
0.054513	20.109150	308.311981	186.632660
0.054513	20.109644	308.314514	186.631409
0.054514	20.109274	308.312744	186.631104
0.054514	20.109951	308.317322	186.630783
0.054514	20.109980	308.317017	186.629517
0.054515	20.110292	308.320404	186.630219
0.054515	20.110353	308.319336	186.627991
0.054515	20.110901	308.322235	186.626770
0.054516	20.110836	308.322754	186.626907
0.054516	20.111319	308.324280	186.624725
0.054517	20.111399	308.325287	186.624451
0.054517	20.111483	308.326172	186.624039
0.054517	20.111759	308.328857	186.624252
0.054518	20.112417	308.332428	186.623047
0.054518	20.112356	308.332458	186.622665
0.054518	20.112703	308.333679	186.621002
0.054519	20.112926	308.333557	186.618713
0.054519	20.113201	308.337189	186.619904
0.054519	20.113440	308.338654	186.619141
0.054520	20.113348	308.336670	186.616913
0.054520	20.113743	308.339050	186.616119
0.054520	20.113682	308.339264	186.615906
0.054521	20.114315	308.344910	186.616928
0.054521	20.114468	308.345428	186.615738
0.054522	20.114801	308.346497	186.613983
0.054522	20.114902	308.346649	186.612732
0.054522	20.115105	308.348297	186.612366
0.054523	20.115490	308.349823	186.610779
0.054523	20.115454	308.350616	186.610992
0.054523	20.116127	308.354095	186.609604
0.054524	20.116444	308.357452	186.610245
0.054524	20.116545	308.356262	186.607651
0.054524	20.116632	308.358246	186.608307
0.054525	20.116610	308.357574	186.606995
